Tree ID,Planting Date,Height (m),Status,Health,spc_latin,spc_common,Borough Code,Latitude,Longitude
405412,2016-10-30,10,True,Good,Acer platanoides,Norway maple,5,40.54068222,-74.18971727
290021,2016-10-06,24,True,Good,Quercus palustris,pin oak,4,40.72799452,-73.85056934
299322,2016-10-08,9,True,Good,Pyrus calleryana,Callery pear,5,40.50189046,-74.24728057
059424,2016-07-10,14,True,Poor,Gleditsia triacanthos var. inermis,honeylocust,4,40.70087216,-73.90384071
048984,2016-07-05,9,True,Good,Zelkova serrata,Japanese zelkova,3,40.64665892,-74.01430527
667053,2016-08-16,10,True,Fair,Celtis occidentalis,common hackberry,3,40.69293747,-73.91858987
701976,2016-09-07,29,True,Good,Quercus palustris,pin oak,3,40.6629627,-73.9172039
207159,2016-09-06,5,True,Good,Prunus virginiana,"'Schubert' chokecherry",4,40.74107893,-73.85547059
026965,2016-06-20,9,True,Good,Platanus x acerifolia,London planetree,4,40.73121403,-73.86047981
571892,2016-06-01,4,True,Good,Prunus,cherry,2,40.871783,-73.88616205
527949,2016-12-20,5,True,Good,Acer rubrum,red maple,5,40.50341976,-74.23927944
400641,2016-10-29,3,True,Poor,Quercus palustris,pin oak,4,40.60238751,-73.74953278
368200,2016-10-23,6,True,Good,Pyrus calleryana,Callery pear,5,40.53854695,-74.20911575
425904,2016-11-04,10,True,Good,Prunus,cherry,4,40.7776372,-73.74780355
583380,2016-06-12,11,True,Fair,Zelkova serrata,Japanese zelkova,3,40.68494347,-73.91766299
068645,2016-07-15,10,True,Good,Quercus bicolor,swamp white oak,3,40.66987929,-73.97231664
649055,2016-08-01,22,True,Good,Acer saccharinum,silver maple,4,40.7480418,-73.77484867
184372,2016-08-29,5,True,Good,Zelkova serrata,Japanese zelkova,2,40.84762172,-73.89357779
308384,2016-10-10,10,True,Good,Quercus acutissima,sawtooth oak,4,40.74257318,-73.91573933
571308,2016-06-01,26,True,Good,Platanus x acerifolia,London planetree,3,40.68119412,-73.96058983
201155,2016-09-04,11,True,Good,Tilia cordata,littleleaf linden,2,40.9063302,-73.85135945
457960,2016-11-15,13,True,Poor,Pyrus calleryana,Callery pear,4,40.70259553,-73.82047497
476893,2016-11-21,2,True,Good,Amelanchier,serviceberry,5,40.63343643,-74.13800442
666901,2016-08-16,29,True,Good,Platanus x acerifolia,London planetree,4,40.71276658,-73.77678277
582205,2016-06-11,7,True,Good,Styphnolobium japonicum,Sophora,3,40.68543564,-73.95777301
269238,2016-09-29,8,True,Poor,Acer pseudoplatanus,sycamore maple,1,40.79771713,-73.93531055
710025,2016-09-12,5,True,Good,Quercus palustris,pin oak,3,40.68838579,-73.91033382
286457,2016-10-06,20,True,Good,Platanus x acerifolia,London planetree,5,40.63261695,-74.10515836
529223,2016-12-21,8,True,Good,Ulmus parvifolia,Chinese elm,1,40.74163215,-74.00895802
384731,2016-10-27,11,True,Good,Acer platanoides,Norway maple,4,40.69663191,-73.73899686
220312,2016-09-13,9,True,Good,Pyrus calleryana,Callery pear,3,40.65037929,-73.97827493
530484,2016-12-22,11,True,Good,Platanus x acerifolia,London planetree,5,40.55418079,-74.17847584
160724,2016-08-19,6,True,Good,Quercus acutissima,sawtooth oak,3,40.70083411,-73.93555133
452887,2016-11-13,9,True,Good,Pyrus calleryana,Callery pear,2,40.82335426,-73.91619075
665337,2016-08-15,13,True,Good,Acer rubrum,red maple,4,40.69703536,-73.77120422
043240,2016-06-30,16,True,Good,Platanus x acerifolia,London planetree,4,40.7309348,-73.79019063
195136,2016-09-01,11,True,Good,Gleditsia triacanthos var. inermis,honeylocust,5,40.55170867,-74.19209387
704107,2016-09-08,26,True,Poor,Platanus x acerifolia,London planetree,3,40.66044746,-73.9102398
662697,2016-08-12,4,True,Good,Prunus,cherry,4,40.77449582,-73.79948032
544258,2016-01-15,4,True,Good,Taxodium distichum,bald cypress,3,40.6562261,-73.87210042
045910,2016-07-01,15,True,Good,Acer saccharum,sugar maple,3,40.69869212,-73.99473141
008722,2016-06-02,5,True,Good,Zelkova serrata,Japanese zelkova,2,40.82874108,-73.88213868
075522,2016-07-18,3,True,Poor,Tilia cordata,littleleaf linden,1,40.76638585,-73.9549238
009939,2016-06-04,4,True,Good,Ulmus pumila,Siberian elm,5,40.6298951,-74.10025771
281792,2016-10-04,7,True,Good,Styphnolobium japonicum,Sophora,1,40.80241066,-73.96648706
569270,2016-05-29,6,True,Good,Quercus palustris,pin oak,4,40.75848965,-73.91614955
118154,2016-08-04,4,True,Good,Tilia tomentosa,silver linden,3,40.6286092,-73.89218905
257187,2016-09-25,14,True,Good,Tilia americana,American linden,4,40.76282045,-73.82571899
108923,2016-08-01,4,True,Good,Zelkova serrata,Japanese zelkova,3,40.68586377,-73.9400835
131431,2016-08-09,6,True,Good,Gleditsia triacanthos var. inermis,honeylocust,1,40.75933045,-74.00295471
471028,2016-11-19,4,True,Good,Acer rubrum,red maple,2,40.84672752,-73.91196347
179401,2016-08-27,5,True,Good,Styphnolobium japonicum,Sophora,3,40.62521012,-73.96164402
681776,2016-08-25,20,True,Good,Platanus x acerifolia,London planetree,3,40.62662358,-73.92877884
557908,2016-05-12,8,True,Good,Prunus,cherry,4,40.66866929,-73.79090471
635442,2016-07-20,8,True,Poor,Acer,maple,4,40.73042218,-73.77878385
056274,2016-07-09,4,True,Good,Zelkova serrata,Japanese zelkova,4,40.76125665,-73.77750363
720642,2016-09-22,14,True,Good,Acer platanoides,Norway maple,4,40.67819207,-73.79017862
341889,2016-10-17,17,True,Fair,Fraxinus pennsylvanica,green ash,4,40.5721641,-73.85964121
416283,2016-11-02,4,True,Poor,Syringa reticulata,Japanese tree lilac,3,40.66922143,-73.87856486
721668,2016-09-25,21,True,Good,Fraxinus pennsylvanica,green ash,4,40.70974681,-73.78728509
078753,2016-07-19,3,True,Fair,Tilia tomentosa,silver linden,3,40.67648409,-73.99279838
366738,2016-10-23,4,True,Good,Quercus palustris,pin oak,2,40.82838449,-73.87824174
482572,2016-11-25,4,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.70347295,-73.94777473
036664,2016-06-27,3,True,Fair,Quercus bicolor,swamp white oak,3,40.70089543,-73.92248992
432493,2016-11-05,5,True,Good,Prunus,cherry,3,40.66424717,-73.87984299
406893,2016-10-30,5,True,Good,Prunus cerasifera,purple-leaf plum,5,40.53667815,-74.1931607
531946,2016-12-22,14,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.74216902,-73.88074605
262380,2016-09-26,6,True,Good,Zelkova serrata,Japanese zelkova,3,40.67166037,-73.93546564
496747,2016-12-04,11,True,Good,Platanus x acerifolia,London planetree,4,40.71143818,-73.89588246
056926,2016-07-09,11,True,Poor,Styphnolobium japonicum,Sophora,5,40.61969849,-74.16795134
592798,2016-06-18,6,True,Good,Acer rubrum,red maple,4,40.72494296,-73.88146296
088045,2016-07-23,3,True,Good,Eucommia ulmoides,hardy rubber tree,3,40.5871339,-73.96581318
611803,2016-07-01,36,True,Good,Quercus palustris,pin oak,4,40.72531921,-73.87002577
626798,2016-07-14,12,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.63308951,-73.98325289
450866,2016-11-12,2,True,Good,Maackia amurensis,Amur maackia,3,40.66077603,-73.86549817
118324,2016-08-04,7,True,Good,Quercus palustris,pin oak,3,40.70178517,-73.96360949
572055,2016-06-01,20,True,Poor,Acer platanoides,Norway maple,4,40.67663659,-73.72866885
455797,2016-11-13,26,True,Good,Platanus x acerifolia,London planetree,3,40.70514717,-73.95592432
121793,2016-08-05,19,True,Good,Platanus x acerifolia,London planetree,3,40.67167284,-73.97905642
645266,2016-07-28,6,True,Good,Prunus,cherry,3,40.62326804,-73.90663459
282699,2016-10-05,9,True,Good,Quercus palustris,pin oak,5,40.610903,-74.16485233
131704,2016-08-09,19,True,Fair,Acer saccharinum,silver maple,4,40.74810078,-73.74601559
062435,2016-07-12,7,True,Good,Tilia cordata,littleleaf linden,4,40.66234479,-73.73981487
529295,2016-12-21,6,True,Good,Fraxinus pennsylvanica,green ash,5,40.56144147,-74.18033816
061254,2016-07-12,8,True,Fair,Pyrus calleryana,Callery pear,1,40.75293667,-73.97301329
563052,2016-05-20,24,True,Good,Acer rubrum,red maple,4,40.70435191,-73.74875336
514135,2016-12-13,2,True,Good,Amelanchier,serviceberry,5,40.52790077,-74.16683498
314731,2016-10-12,9,True,Good,Pyrus calleryana,Callery pear,5,40.55119332,-74.21107581
227928,2016-09-15,13,True,Good,Acer campestre,hedge maple,3,40.62236479,-73.93108623
358166,2016-10-21,4,True,Good,Cercis canadensis,eastern redbud,5,40.5355848,-74.20196005
392517,2016-10-28,2,True,Good,Quercus macrocarpa,bur oak,2,40.82674176,-73.90775213
355187,2016-10-20,5,True,Good,Ginkgo biloba,ginkgo,1,40.80031591,-73.9579335
327852,2016-10-14,22,True,Good,Quercus phellos,willow oak,3,40.60570531,-74.00452599
080580,2016-07-20,11,True,Good,Ginkgo biloba,ginkgo,4,40.77114861,-73.74748605
721959,2016-09-25,21,True,Good,Tilia americana,American linden,4,40.70901403,-73.79529877
114568,2016-08-03,4,True,Fair,Quercus bicolor,swamp white oak,5,40.58010989,-74.16912954
072621,2016-07-16,2,True,Good,Quercus palustris,pin oak,3,40.71990532,-73.953751
604656,2016-06-27,27,True,Poor,Acer rubrum,red maple,4,40.75725657,-73.78835163
074441,2016-07-17,8,True,Fair,Styphnolobium japonicum,Sophora,1,40.79739168,-73.94846159
124835,2016-08-06,16,True,Good,Platanus x acerifolia,London planetree,5,40.55318814,-74.13829892
619392,2016-07-08,5,True,Fair,Prunus,cherry,3,40.63313734,-74.03714921
045621,2016-07-01,18,True,Good,Fraxinus pennsylvanica,green ash,5,40.56219963,-74.14812016
425353,2016-11-04,11,True,Good,Styphnolobium japonicum,Sophora,3,40.62661444,-73.94763994
559397,2016-05-15,15,True,Fair,Fraxinus pennsylvanica,green ash,3,40.66879671,-73.92658719
309351,2016-10-11,5,True,Fair,Platanus x acerifolia,London planetree,4,40.76192343,-73.835254
303462,2016-10-09,13,True,Good,Fraxinus pennsylvanica,green ash,3,40.68657327,-73.94789064
637279,2016-07-21,17,True,Good,Quercus palustris,pin oak,4,40.7827245,-73.77429743
330428,2016-10-15,12,True,Good,Acer platanoides,Norway maple,5,40.54553262,-74.2193574
520098,2016-12-16,4,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.68989829,-73.95163025
507435,2016-12-09,5,True,Good,Prunus,cherry,2,40.82998784,-73.86681217
009189,2016-06-03,11,True,Good,Fraxinus pennsylvanica,green ash,2,40.8375143,-73.8896008
040679,2016-06-29,18,True,Good,Pyrus calleryana,Callery pear,4,40.66602741,-73.82790073
132916,2016-08-10,20,True,Fair,Quercus palustris,pin oak,4,40.70865527,-73.74067941
368503,2016-10-23,5,True,Good,Acer platanoides,Norway maple,5,40.5369637,-74.20952551
134859,2016-08-11,27,True,Good,Aesculus hippocastanum,horse chestnut,3,40.66106167,-73.98003616
125672,2016-08-07,5,True,Good,Quercus palustris,pin oak,1,40.79207972,-73.95176512
051868,2016-07-06,25,True,Good,Quercus palustris,pin oak,4,40.75560018,-73.75314248
190960,2016-08-31,22,True,Good,Platanus x acerifolia,London planetree,3,40.62401979,-74.00151842
208034,2016-09-07,6,True,Good,Zelkova serrata,Japanese zelkova,3,40.68169077,-73.96337235
174538,2016-08-25,4,True,Good,Styphnolobium japonicum,Sophora,3,40.71123239,-73.96643842
361797,2016-10-22,13,True,Good,Pyrus calleryana,Callery pear,5,40.62865675,-74.11276116
287743,2016-10-06,18,True,Good,Styphnolobium japonicum,Sophora,1,40.84205231,-73.94008579
433643,2016-11-05,9,True,Good,Gleditsia triacanthos var. inermis,honeylocust,3,40.67398791,-73.87688697
227494,2016-09-15,13,True,Good,Tilia cordata,littleleaf linden,3,40.62465439,-73.96671606
483455,2016-11-25,16,True,Good,Platanus x acerifolia,London planetree,5,40.62324023,-74.1463315
270516,2016-09-29,5,True,Good,Pyrus calleryana,Callery pear,4,40.76303815,-73.76351614
510647,2016-12-11,5,True,Good,Pyrus calleryana,Callery pear,5,40.53670466,-74.16381031
069428,2016-07-15,11,True,Good,Ginkgo biloba,ginkgo,1,40.78435198,-73.95321076
258385,2016-09-25,3,True,Good,Quercus palustris,pin oak,4,40.77372107,-73.92460376
556741,2016-05-06,4,True,Fair,Prunus virginiana,"'Schubert' chokecherry",2,40.88931024,-73.81897457
099167,2016-07-28,29,True,Good,Platanus x acerifolia,London planetree,5,40.57295025,-74.12955672
604402,2016-06-27,4,True,Good,Thuja occidentalis,arborvitae,4,40.68352922,-73.75674168
226559,2016-09-15,8,True,Good,Carpinus betulus,European hornbeam,4,40.74654717,-73.70360415
582353,2016-06-11,14,True,Good,Fraxinus pennsylvanica,green ash,3,40.63818543,-73.9821268
076988,2016-07-18,28,True,Good,Platanus x acerifolia,London planetree,3,40.69201801,-73.91130501
630009,2016-07-18,2,False,,,,4,40.71817511,-73.78663968
405378,2016-10-30,2,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.82751934,-73.84469675
301884,2016-10-09,7,True,Good,"Acer platanoides 'Crimson King'",crimson king maple,5,40.50573171,-74.25128792
151957,2016-08-17,47,True,Good,Quercus rubra,northern red oak,4,40.66193932,-73.74599394
457497,2016-11-15,2,True,Good,Platanus x acerifolia,London planetree,3,40.64151038,-73.95157481
219226,2016-09-12,13,True,Fair,Quercus palustris,pin oak,4,40.73468946,-73.86704653
291460,2016-10-07,2,True,Good,Prunus,cherry,5,40.61912688,-74.1442113
361697,2016-10-22,2,True,Poor,Quercus bicolor,swamp white oak,2,40.86044489,-73.84002472
338798,2016-10-16,40,True,Good,Acer saccharinum,silver maple,4,40.74212635,-73.81694102
059434,2016-07-10,11,True,Good,Ginkgo biloba,ginkgo,4,40.70050326,-73.90394207
128895,2016-08-08,14,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.72831738,-73.87062118
576001,2016-06-06,2,True,Good,Prunus virginiana,"'Schubert' chokecherry",5,40.61746746,-74.10459413
042567,2016-06-30,4,True,Good,Ginkgo biloba,ginkgo,3,40.65996214,-73.97792301
025295,2016-06-18,10,True,Good,Tilia cordata,littleleaf linden,1,40.73774928,-73.99353837
050978,2016-07-06,3,True,Fair,Prunus cerasifera,purple-leaf plum,4,40.73140135,-73.80017092
692503,2016-09-01,15,True,Good,Fraxinus pennsylvanica,green ash,4,40.71747641,-73.8221244
081871,2016-07-21,7,True,Good,Ginkgo biloba,ginkgo,1,40.74226139,-73.9972477
567337,2016-05-27,9,True,Good,Tilia americana,American linden,4,40.68377651,-73.74444023
285986,2016-10-05,17,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.71982587,-73.84508479
224948,2016-09-14,12,True,Good,Prunus,cherry,4,40.72483511,-73.84093936
261976,2016-09-26,18,True,Good,Pyrus calleryana,Callery pear,3,40.66164575,-73.9046006
473697,2016-11-19,26,True,Good,Platanus x acerifolia,London planetree,2,40.88105267,-73.84732105
585639,2016-06-14,21,True,Good,Quercus palustris,pin oak,4,40.67783121,-73.76276363
197475,2016-09-02,9,True,Fair,Acer rubrum,red maple,5,40.54218131,-74.18978466
598882,2016-06-23,14,True,Good,Acer rubrum,red maple,4,40.79090265,-73.79818838
224315,2016-09-14,11,True,Good,Zelkova serrata,Japanese zelkova,4,40.72742186,-73.72252757
443749,2016-11-10,16,True,Good,Acer saccharinum,silver maple,5,40.57988201,-74.08659634
037412,2016-06-27,9,True,Good,Styphnolobium japonicum,Sophora,3,40.57551032,-73.99563223
205737,2016-09-06,31,True,Good,Acer saccharinum,silver maple,4,40.76790354,-73.89620178
590464,2016-06-16,28,True,Good,Platanus x acerifolia,London planetree,3,40.60228643,-73.98346688
041173,2016-06-29,7,True,Good,Quercus acutissima,sawtooth oak,1,40.80542603,-73.94188364
023131,2016-06-16,3,True,Good,Styphnolobium japonicum,Sophora,4,40.77594315,-73.91078024
324222,2016-10-14,4,True,Good,Acer saccharinum,silver maple,5,40.55067735,-74.20102218
690015,2016-08-31,2,True,Good,Pyrus calleryana,Callery pear,3,40.64078224,-73.91650854
375916,2016-10-25,9,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.76325516,-73.88670617
580626,2016-06-09,5,True,Good,Tilia americana,American linden,4,40.75049077,-73.86823871
010090,2016-06-04,2,True,Good,Prunus cerasifera,purple-leaf plum,4,40.7771977,-73.79095348
375829,2016-10-25,7,True,Good,Celtis occidentalis,common hackberry,1,40.73749061,-74.00409487
026519,2016-06-19,18,True,Fair,Tilia tomentosa,silver linden,3,40.66128449,-73.96078547
174824,2016-08-25,2,True,Fair,Malus,crab apple,4,40.59628642,-73.77994356
707244,2016-09-10,2,True,Good,Acer,maple,4,40.77229597,-73.78250161
355228,2016-10-20,3,True,Good,Gleditsia triacanthos var. inermis,honeylocust,4,40.74649872,-73.82310712
469381,2016-11-18,10,True,Good,Liquidambar styraciflua,sweetgum,5,40.63683785,-74.14946149
470464,2016-11-19,11,True,Good,Pyrus calleryana,Callery pear,5,40.62224999,-74.15839207
597368,2016-06-22,2,True,Good,Morus,mulberry,4,40.78657047,-73.79782851
167631,2016-08-23,7,True,Good,Pyrus calleryana,Callery pear,5,40.52376761,-74.17352695
154705,2016-08-17,18,True,Poor,Acer saccharinum,silver maple,4,40.66296925,-73.74837357
679908,2016-08-25,2,True,Fair,Prunus,cherry,4,40.72822153,-73.82405794
019558,2016-06-14,4,True,Good,Gleditsia triacanthos var. inermis,honeylocust,2,40.82684364,-73.92355518
004799,2016-05-28,4,True,Good,Cercidiphyllum japonicum,katsura tree,2,40.82884103,-73.91815964
516107,2016-12-14,9,True,Good,Pyrus calleryana,Callery pear,5,40.51311841,-74.20311272
513751,2016-12-12,11,True,Good,Liquidambar styraciflua,sweetgum,5,40.53571241,-74.152132
294196,2016-10-07,4,True,Good,Ginkgo biloba,ginkgo,5,40.5250065,-74.23733834
284973,2016-10-05,9,True,Good,Acer campestre,hedge maple,4,40.7237951,-73.7405216
